3.8,118.8
3.9,119.95
4.0,121.0
4.1,121.94999999999997
4.2,122.8
4.3,123.55000000000001
4.4,124.20000000000002
4.5,124.75
4.6,125.19999999999999
4.7,125.54999999999998
4.8,125.80000000000001
4.9,125.95
5.0,126.0
5.1,125.94999999999999
5.2,125.79999999999998
5.3,125.55000000000001
5.4,125.19999999999999
5.5,124.75
5.6,124.20000000000002
5.7,123.54999999999998
5.8,122.80000000000001
5.9,121.94999999999999
6.0,121.0
6.1,119.95000000000005
6.2,118.79999999999998
6.3,117.55000000000001
6.4,116.19999999999996
6.5,114.75
6.6,113.20000000000002
6.7,111.55000000000001
6.8,109.80000000000001
6.9,107.94999999999996
7.0,106.0
7.1,103.95000000000002
7.2,101.79999999999995
7.3,99.55000000000001
7.4,97.19999999999999
7.5,94.75
7.6,92.19999999999999
7.7,89.54999999999995
7.8,86.80000000000001
7.9,83.94999999999999
8.0,81.0
8.1,77.94999999999999
8.2,74.79999999999995
8.3,71.55000000000001
8.4,68.19999999999999
8.5,64.75
8.6,61.200000000000045
8.7,57.55000000000001
8.8,53.80000000000001
8.9,49.94999999999993
9.0,46.0
9.1,41.950000000000045
9.2,37.80000000000001
9.3,33.55000000000001
9.4,29.199999999999932
9.5,24.75
9.6,20.200000000000045
9.7,15.550000000000011
9.8,10.799999999999955
9.9,5.949999999999989
10.0,1.0
10.1,-4.0499999999999545
10.2,-9.199999999999989
10.3,-14.450000000000045
10.4,-19.800000000000068
10.5,-25.25
10.6,-30.799999999999955
10.7,-36.44999999999993
10.8,-42.200000000000045
10.9,-48.049999999999955
11.0,-54.0
11.1,-60.049999999999955
11.2,-66.19999999999993
11.3,-72.45000000000005
11.4,-78.80000000000007
11.5,-85.25
11.6,-91.79999999999995
11.7,-98.44999999999993
11.8,-105.20000000000005
11.9,-112.05000000000007
12.0,-119.0
12.1,-126.04999999999995
12.2,-133.19999999999982
12.3,-140.45000000000005
12.4,-147.80000000000007
12.5,-155.25
12.6,-162.79999999999995
12.7,-170.44999999999993
12.8,-178.20000000000016
12.9,-186.04999999999995
13.0,-194.0
13.1,-202.04999999999995
13.2,-210.19999999999993
13.3,-218.45000000000005
13.4,-226.79999999999995
13.5,-235.25
13.6,-243.79999999999995
13.7,-252.44999999999982
13.8,-261.20000000000016
13.9,-270.05000000000007
14.0,-279.0
14.1,-288.04999999999995
14.2,-297.19999999999993
14.3,-306.45000000000005
14.4,-315.8000000000002
14.5,-325.25
14.6,-334.79999999999995
14.7,-344.4499999999998
14.8,-354.20000000000005
14.9,-364.0500000000002
15.0,-374.0
15.1,-384.04999999999995
15.2,-394.20000000000005
15.3,-404.4500000000003
15.4,-414.8000000000002
15.5,-425.25
15.6,-435.79999999999995
15.7,-446.4499999999998
15.8,-457.20000000000005
15.9,-468.04999999999995
16.0,-479.0
16.1,-490.05000000000007
16.2,-501.20000000000005
16.3,-512.45
16.4,-523.8000000000001
16.5,-535.25
16.6,-546.8000000000001
16.7,-558.4499999999998
16.8,-570.2
16.9,-582.0499999999998
17.0,-594.0
17.1,-606.0500000000001
17.2,-618.1999999999998
17.3,-630.45
17.4,-642.7999999999998
17.5,-655.25
17.6,-667.8000000000001
17.7,-680.4499999999998
17.8,-693.2000000000003
17.9,-706.0499999999998
18.0,-719.0
18.1,-732.0500000000003
18.2,-745.1999999999998
18.3,-758.4500000000003
18.4,-771.7999999999998
18.5,-785.25
18.6,-798.8000000000001
18.7,-812.45
18.8,-826.2000000000003
18.9,-840.0499999999998
19.0,-854.0
19.1,-868.0500000000001
19.2,-882.1999999999998
19.3,-896.45
19.4,-910.7999999999998
19.5,-925.25
19.6,-939.8000000000003
19.7,-954.4499999999998
19.8,-969.2
19.9,-984.0499999999998
20.0,-999.0
20.1,-1014.0500000000001
20.2,-1029.1999999999998
20.3,-1044.4500000000003
20.4,-1059.7999999999997
20.5,-1075.25
20.6,-1090.8000000000002
20.7,-1106.4499999999998
20.8,-1122.2000000000003
20.9,-1138.0499999999997
21.0,-1154.0
21.1,-1170.0500000000002
21.2,-1186.1999999999998
21.3,-1202.4500000000003
21.4,-1218.7999999999997
21.5,-1235.25
21.6,-1251.8000000000002
21.7,-1268.4499999999998
21.8,-1285.1999999999998
21.9,-1302.0499999999997
22.0,-1319.0
22.1,-1336.0500000000002
22.2,-1353.1999999999998
22.3,-1370.4500000000003
22.4,-1387.7999999999997
22.5,-1405.25
22.6,-1422.8000000000002
22.7,-1440.4499999999998
22.8,-1458.2000000000003
22.9,-1476.0499999999997
23.0,-1494.0
23.1,-1512.0500000000002
23.2,-1530.1999999999998
23.3,-1548.4499999999998
23.4,-1566.7999999999997
23.5,-1585.25
23.6,-1603.8000000000002
23.7,-1622.4499999999998
23.8,-1641.2000000000003
23.9,-1660.0499999999997
24.0,-1679.0
24.1,-1698.0500000000002
24.2,-1717.1999999999998
24.3,-1736.4499999999998
24.4,-1755.7999999999993
24.5,-1775.25
24.6,-1794.8000000000002
24.7,-1814.4499999999998
24.8,-1834.2000000000003
24.9,-1854.0499999999993
25.0,-1874.0
25.1,-1894.0500000000006
25.2,-1914.1999999999998
25.3,-1934.4500000000003
25.4,-1954.7999999999997
25.5,-1975.25
25.6,-1995.8000000000006
25.7,-2016.4499999999998
25.8,-2037.1999999999998
25.9,-2058.0499999999997
26.0,-2079.0
26.1,-2100.05
26.2,-2121.2
26.3,-2142.4500000000003
26.4,-2163.7999999999997
26.5,-2185.25
26.6,-2206.8
26.7,-2228.45
26.8,-2250.2
26.9,-2272.0499999999993
27.0,-2294.0
27.1,-2316.05
27.2,-2338.2
27.3,-2360.4500000000003
27.4,-2382.7999999999993
27.5,-2405.25
27.6,-2427.8000000000006
27.7,-2450.45
27.8,-2473.2000000000003
27.9,-2496.0499999999997
28.0,-2519.0
28.1,-2542.0500000000006
28.2,-2565.2
28.3,-2588.45
28.4,-2611.7999999999997
28.5,-2635.25
28.6,-2658.8
28.7,-2682.45
28.8,-2706.2000000000007
28.9,-2730.0499999999993
29.0,-2754.0
29.1,-2778.05
29.2,-2802.2
29.3,-2826.45
29.4,-2850.7999999999993
29.5,-2875.25
29.6,-2899.8
29.7,-2924.45
29.8,-2949.2000000000007
29.9,-2974.0499999999993
30.0,-2999.0
30.1,-3024.05
30.2,-3049.2
30.3,-3074.45
30.4,-3099.8
30.5,-3125.25
30.6,-3150.800000000001
30.7,-3176.45
30.8,-3202.2000000000007
30.9,-3228.0499999999993
31.0,-3254.0
31.1,-3280.05
31.2,-3306.2
31.3,-3332.4500000000007
31.4,-3358.7999999999993
31.5,-3385.25
31.6,-3411.8
31.7,-3438.45
31.8,-3465.2
31.9,-3492.0499999999993
32.0,-3519.0
32.1,-3546.05
32.2,-3573.2000000000007
32.3,-3600.449999999999
32.4,-3627.8
32.5,-3655.25
32.6,-3682.8
32.7,-3710.4500000000007
32.8,-3738.2
32.9,-3766.0499999999993
33.0,-3794.0
33.1,-3822.050000000001
33.2,-3850.2000000000007
33.3,-3878.449999999999
33.4,-3906.7999999999993
33.5,-3935.25
33.6,-3963.8
33.7,-3992.4500000000016
33.8,-4021.199999999999
33.9,-4050.0499999999993
34.0,-4079.0
34.1,-4108.050000000001
34.2,-4137.200000000001
34.3,-4166.449999999999
34.4,-4195.799999999999
34.5,-4225.25
34.6,-4254.8
34.7,-4284.450000000001
34.8,-4314.199999999999
34.9,-4344.05
35.0,-4374.0
35.1,-4404.05
35.2,-4434.200000000001
35.3,-4464.449999999999
35.4,-4494.799999999999
35.5,-4525.25
35.6,-4555.800000000001
35.7,-4586.450000000001
35.8,-4617.199999999999
35.9,-4648.049999999999
36.0,-4679.0
36.1,-4710.05
36.2,-4741.200000000002
36.3,-4772.449999999999
36.4,-4803.799999999999
36.5,-4835.25
36.6,-4866.800000000001
36.7,-4898.450000000001
36.8,-4930.199999999999
36.9,-4962.049999999999
37.0,-4994.0
37.1,-5026.05
37.2,-5058.200000000001
37.3,-5090.449999999999
37.4,-5122.8
37.5,-5155.25
37.6,-5187.800000000001
37.7,-5220.450000000001
37.8,-5253.199999999999
37.9,-5286.049999999999
38.0,-5319.0
38.1,-5352.050000000001
38.2,-5385.200000000001
38.3,-5418.449999999999
38.4,-5451.799999999999
38.5,-5485.25
38.6,-5518.8
38.7,-5552.450000000002
38.8,-5586.199999999999
38.9,-5620.049999999999
39.0,-5654.0
39.1,-5688.050000000001
39.2,-5722.200000000002
39.3,-5756.449999999999
39.4,-5790.799999999999
39.5,-5825.25
39.6,-5859.8
39.7,-5894.450000000001
39.8,-5929.199999999999
39.9,-5964.05
40.0,-5999.0
40.1,-6034.050000000001
40.2,-6069.200000000001
40.3,-6104.449999999999
40.4,-6139.799999999999
40.5,-6175.25
40.6,-6210.800000000001
40.7,-6246.450000000001
40.8,-6282.199999999999
40.9,-6318.049999999999
41.0,-6354.0
41.1,-6390.049999999999
41.2,-6426.200000000001
41.3,-6462.449999999999
41.4,-6498.799999999999
41.5,-6535.25
41.6,-6571.800000000001
41.7,-6608.450000000001
41.8,-6645.199999999999
41.9,-6682.049999999999
42.0,-6719.0
42.1,-6756.050000000001
42.2,-6793.200000000001
42.3,-6830.449999999999
42.4,-6867.799999999999
42.5,-6905.25
42.6,-6942.800000000001
42.7,-6980.450000000001
42.8,-7018.199999999999
42.9,-7056.049999999999
43.0,-7094.0
43.1,-7132.050000000001
43.2,-7170.200000000001
43.3,-7208.449999999999
43.4,-7246.799999999999
43.5,-7285.25
43.6,-7323.799999999999
43.7,-7362.450000000001
43.8,-7401.199999999999
43.9,-7440.049999999999
44.0,-7479.0
44.1,-7518.050000000001
44.2,-7557.200000000001
44.3,-7596.449999999999
44.4,-7635.799999999999
44.5,-7675.25
44.6,-7714.800000000001
44.7,-7754.450000000001
44.8,-7794.199999999999
44.9,-7834.049999999999
45.0,-7874.0
45.1,-7914.050000000001
45.2,-7954.200000000001
45.3,-7994.449999999999
45.4,-8034.799999999999
45.5,-8075.25
45.6,-8115.800000000001
45.7,-8156.450000000001
45.8,-8197.199999999999
45.9,-8238.05
46.0,-8279.0
46.1,-8320.05
46.2,-8361.2
46.3,-8402.449999999997
46.4,-8443.8
46.5,-8485.25
46.6,-8526.8
46.7,-8568.45
46.8,-8610.199999999999
46.9,-8652.05
47.0,-8694.0
47.1,-8736.050000000001
47.2,-8778.2
47.3,-8820.449999999997
47.4,-8862.8
47.5,-8905.25
47.6,-8947.800000000001
47.7,-8990.450000000003
47.8,-9033.199999999999
47.9,-9076.05
48.0,-9119.0
48.1,-9162.050000000001
48.2,-9205.2
48.3,-9248.449999999999
48.4,-9291.8
48.5,-9335.25
48.6,-9378.8
48.7,-9422.45
48.8,-9466.199999999997
48.9,-9510.05
49.0,-9554.0
49.1,-9598.05
49.2,-9642.2
49.3,-9686.449999999999
49.4,-9730.8
49.5,-9775.25
49.6,-9819.800000000001
49.7,-9864.45
49.8,-9909.199999999997
49.9,-9954.05
50.0,-9999.0
50.1,-10044.050000000001
50.2,-10089.200000000003
50.3,-10134.449999999999
50.4,-10179.8
50.5,-10225.25
50.6,-10270.800000000001
50.7,-10316.45
50.8,-10362.199999999999
50.9,-10408.05
51.0,-10454.0
51.1,-10500.05
51.2,-10546.200000000003
51.3,-10592.449999999997
51.4,-10638.8
51.5,-10685.25
51.6,-10731.8
51.7,-10778.45
51.8,-10825.199999999999
51.9,-10872.05
52.0,-10919.0
52.1,-10966.050000000001
52.2,-11013.2
52.3,-11060.449999999997
52.4,-11107.8
52.5,-11155.25
52.6,-11202.800000000001
52.7,-11250.450000000003
52.8,-11298.199999999999
52.9,-11346.05
53.0,-11394.0
53.1,-11442.050000000001
53.2,-11490.2
53.3,-11538.449999999999
53.4,-11586.8
53.5,-11635.25
53.6,-11683.8
53.7,-11732.450000000003
53.8,-11781.199999999997
53.9,-11830.05
54.0,-11879.0
54.1,-11928.05
54.2,-11977.2
54.3,-12026.449999999999
54.4,-12075.8
54.5,-12125.25
54.6,-12174.800000000001
54.7,-12224.45
54.8,-12274.199999999997
54.9,-12324.05
55.0,-12374.0
55.1,-12424.050000000001
55.2,-12474.200000000003
55.3,-12524.449999999999
55.4,-12574.8
55.5,-12625.25
55.6,-12675.800000000001
55.7,-12726.45
55.8,-12777.199999999999
55.9,-12828.05
56.0,-12879.0
56.1,-12930.05
56.2,-12981.200000000003
56.3,-13032.449999999997
56.4,-13083.8
56.5,-13135.25
56.6,-13186.8
56.7,-13238.45
56.8,-13290.199999999999
56.9,-13342.05
57.0,-13394.0
57.1,-13446.050000000001
57.2,-13498.2
57.3,-13550.449999999997
57.4,-13602.8
57.5,-13655.25
57.6,-13707.800000000003
57.7,-13760.45
57.8,-13813.199999999997
57.9,-13866.05
58.0,-13919.0
58.1,-13972.05
58.2,-14025.2
58.3,-14078.45
58.4,-14131.8
58.5,-14185.25
58.6,-14238.8
58.7,-14292.450000000004
58.8,-14346.199999999997
58.9,-14400.05
59.0,-14454.0
59.1,-14508.05
59.2,-14562.2
59.3,-14616.449999999997
59.4,-14670.8
59.5,-14725.25
59.6,-14779.800000000003
59.7,-14834.45
59.8,-14889.199999999997
59.9,-14944.05
60.0,-14999.0
60.1,-15054.050000000003
60.2,-15109.2
60.3,-15164.449999999997
60.4,-15219.8
60.5,-15275.25
60.6,-15330.8
60.7,-15386.45
60.8,-15442.2
60.9,-15498.05
61.0,-15554.0
61.1,-15610.05
61.2,-15666.200000000004
61.3,-15722.449999999997
61.4,-15778.8
61.5,-15835.25
61.6,-15891.800000000003
61.7,-15948.45
61.8,-16005.199999999997
61.9,-16062.05
62.0,-16119.0
62.1,-16176.050000000003
62.2,-16233.2
62.3,-16290.449999999997
62.4,-16347.8
62.5,-16405.25
62.6,-16462.800000000003
62.7,-16520.45
62.8,-16578.199999999997
62.9,-16636.05
63.0,-16694.0
63.1,-16752.05
63.2,-16810.2
63.3,-16868.449999999997
63.4,-16926.8
63.5,-16985.25
63.6,-17043.8
63.7,-17102.450000000004
63.8,-17161.199999999997
63.9,-17220.05
64.0,-17279.0
64.1,-17338.049999999996
64.2,-17397.2
64.3,-17456.449999999997
64.4,-17515.800000000003
64.5,-17575.25
64.6,-17634.799999999996
64.7,-17694.45
64.8,-17754.2
64.9,-17814.050000000007
65.0,-17874.0
65.1,-17934.049999999996
65.2,-17994.2
65.3,-18054.449999999997
65.4,-18114.800000000003
65.5,-18175.25
65.6,-18235.8
65.7,-18296.450000000004
65.8,-18357.199999999997
65.9,-18418.050000000003
66.0,-18479.0
66.1,-18540.049999999996
66.2,-18601.200000000004
66.3,-18662.449999999997
66.4,-18723.800000000003
66.5,-18785.25
66.6,-18846.799999999996
66.7,-18908.45
66.8,-18970.199999999997
66.9,-19032.050000000003
67.0,-19094.0
67.1,-19156.049999999996
67.2,-19218.2
67.3,-19280.45
67.4,-19342.800000000007
67.5,-19405.25
67.6,-19467.799999999996
67.7,-19530.45
67.8,-19593.199999999997
67.9,-19656.050000000003
68.0,-19719.0
68.1,-19782.05
68.2,-19845.200000000004
68.3,-19908.449999999997
68.4,-19971.800000000003
68.5,-20035.25
68.6,-20098.799999999996
68.7,-20162.450000000004
68.8,-20226.199999999997
68.9,-20290.050000000003
69.0,-20354.0
69.1,-20418.049999999996
69.2,-20482.2
69.3,-20546.449999999997
69.4,-20610.800000000003
69.5,-20675.25
69.6,-20739.799999999996
69.7,-20804.45
69.8,-20869.2
69.9,-20934.050000000007
70.0,-20999.0
70.1,-21064.049999999996
70.2,-21129.2
70.3,-21194.449999999997
70.4,-21259.800000000003
70.5,-21325.25
70.6,-21390.799999999996
70.7,-21456.450000000004
70.8,-21522.199999999997
70.9,-21588.050000000003
71.0,-21654.0
71.1,-21720.049999999996
71.2,-21786.200000000004
71.3,-21852.449999999997
71.4,-21918.800000000003
71.5,-21985.25
71.6,-22051.799999999996
71.7,-22118.45
71.8,-22185.199999999997
71.9,-22252.050000000003
72.0,-22319.0
72.1,-22386.049999999996
72.2,-22453.2
72.3,-22520.45
72.4,-22587.800000000007
72.5,-22655.25
72.6,-22722.799999999996
72.7,-22790.45
72.8,-22858.199999999997
72.9,-22926.050000000003
73.0,-22994.0
73.1,-23062.049999999996
73.2,-23130.200000000004
73.3,-23198.449999999997
73.4,-23266.800000000003
73.5,-23335.25
73.6,-23403.799999999996
73.7,-23472.450000000004
73.8,-23541.199999999997
73.9,-23610.050000000003
74.0,-23679.0
74.1,-23748.049999999996
74.2,-23817.2
74.3,-23886.449999999997
74.4,-23955.800000000003
74.5,-24025.25
74.6,-24094.799999999996
74.7,-24164.45
74.8,-24234.2
74.9,-24304.050000000007
75.0,-24374.0
75.1,-24444.049999999996
75.2,-24514.200000000004
75.3,-24584.449999999997
75.4,-24654.800000000003
75.5,-24725.25
75.6,-24795.799999999996
75.7,-24866.450000000004
75.8,-24937.199999999997
75.9,-25008.050000000007
76.0,-25079.0
76.1,-25150.049999999996
76.2,-25221.200000000004
76.3,-25292.449999999997
76.4,-25363.800000000003
76.5,-25435.25
76.6,-25506.799999999996
76.7,-25578.45
76.8,-25650.199999999997
76.9,-25722.050000000003
77.0,-25794.0
77.1,-25866.049999999996
77.2,-25938.2
77.3,-26010.45
77.4,-26082.800000000007
77.5,-26155.25
77.6,-26227.799999999996
77.7,-26300.450000000004
77.8,-26373.199999999997
77.9,-26446.050000000003
78.0,-26519.0
78.1,-26592.049999999996
78.2,-26665.200000000004
78.3,-26738.449999999997
78.4,-26811.800000000007
78.5,-26885.25
78.6,-26958.799999999996
78.7,-27032.450000000004
78.8,-27106.199999999997
78.9,-27180.050000000003
79.0,-27254.0
79.1,-27328.049999999996
79.2,-27402.2
79.3,-27476.449999999997
79.4,-27550.800000000003
79.5,-27625.25
79.6,-27699.799999999996
79.7,-27774.45
79.8,-27849.2
79.9,-27924.050000000007
80.0,-27999.0
80.1,-28074.049999999996
80.2,-28149.200000000004
80.3,-28224.449999999997
80.4,-28299.800000000003
80.5,-28375.25
80.6,-28450.799999999996
80.7,-28526.450000000004
80.8,-28602.199999999997
80.9,-28678.050000000007
81.0,-28754.0
81.1,-28830.049999999996
81.2,-28906.200000000004
81.3,-28982.449999999997
81.4,-29058.800000000003
81.5,-29135.25
81.6,-29211.799999999996
81.7,-29288.450000000004
81.8,-29365.199999999997
81.9,-29442.050000000003
82.0,-29519.0
82.1,-29596.049999999996
82.2,-29673.199999999997
82.3,-29750.449999999997
82.4,-29827.800000000003
82.5,-29905.25
82.6,-29982.799999999996
82.7,-30060.450000000004
82.8,-30138.199999999997
82.9,-30216.050000000003
83.0,-30294.0
83.1,-30372.049999999996
83.2,-30450.200000000004
83.3,-30528.449999999997
83.4,-30606.800000000003
83.5,-30685.25
83.6,-30763.799999999996
83.7,-30842.450000000004
83.8,-30921.199999999997
83.9,-31000.050000000003
84.0,-31079.0
84.1,-31158.049999999996
84.2,-31237.200000000004
84.3,-31316.449999999997
84.4,-31395.800000000003
84.5,-31475.25
84.6,-31554.799999999996
84.7,-31634.449999999997
84.8,-31714.199999999997
84.9,-31794.050000000003
85.0,-31874.0
85.1,-31954.049999999996
85.2,-32034.200000000004
85.3,-32114.449999999997
85.4,-32194.800000000003
85.5,-32275.25
85.6,-32355.799999999996
85.7,-32436.450000000004
85.8,-32517.199999999997
85.9,-32598.050000000003
86.0,-32679.0
86.1,-32760.049999999996
86.2,-32841.200000000004
86.3,-32922.45
86.4,-33003.8
86.5,-33085.25
86.6,-33166.799999999996
86.7,-33248.450000000004
86.8,-33330.2
86.9,-33412.05
87.0,-33494.0
87.1,-33576.049999999996
87.2,-33658.2
87.3,-33740.45
87.4,-33822.8
87.5,-33905.25
87.6,-33987.799999999996
87.7,-34070.450000000004
87.8,-34153.2
87.9,-34236.05
88.0,-34319.0
88.1,-34402.049999999996
88.2,-34485.200000000004
88.3,-34568.45
88.4,-34651.8
88.5,-34735.25
88.6,-34818.799999999996
88.7,-34902.450000000004
88.8,-34986.2
88.9,-35070.05
89.0,-35154.0
89.1,-35238.049999999996
89.2,-35322.200000000004
89.3,-35406.45
89.4,-35490.8
89.5,-35575.25
89.6,-35659.799999999996
89.7,-35744.45
89.8,-35829.2
89.9,-35914.05
90.0,-35999.0
90.1,-36084.049999999996
90.2,-36169.200000000004
90.3,-36254.45
90.4,-36339.8
90.5,-36425.25
90.6,-36510.799999999996
90.7,-36596.45
90.8,-36682.2
90.9,-36768.05
91.0,-36854.0
91.1,-36940.049999999996
91.2,-37026.200000000004
91.3,-37112.45
91.4,-37198.8
91.5,-37285.25
91.6,-37371.799999999996
91.7,-37458.450000000004
91.8,-37545.2
91.9,-37632.05
92.0,-37719.0
92.1,-37806.05
92.2,-37893.2
92.3,-37980.45
92.4,-38067.8
92.5,-38155.25
92.6,-38242.79999999999
92.7,-38330.450000000004
92.8,-38418.2
92.9,-38506.05000000001
93.0,-38594.0
93.1,-38682.049999999996
93.2,-38770.2
93.3,-38858.45
93.4,-38946.8
93.5,-39035.25
93.6,-39123.799999999996
93.7,-39212.450000000004
93.8,-39301.2
93.9,-39390.05
94.0,-39479.0
94.1,-39568.049999999996
94.2,-39657.200000000004
94.3,-39746.45
94.4,-39835.8
94.5,-39925.25
94.6,-40014.79999999999
94.7,-40104.45
94.8,-40194.2
94.9,-40284.05
95.0,-40374.0
95.1,-40464.04999999999
95.2,-40554.200000000004
95.3,-40644.45
95.4,-40734.80000000001
95.5,-40825.25
95.6,-40915.799999999996
95.7,-41006.45
95.8,-41097.2
95.9,-41188.05
96.0,-41279.0
96.1,-41370.049999999996
96.2,-41461.200000000004
96.3,-41552.45
96.4,-41643.8
96.5,-41735.25
96.6,-41826.799999999996
96.7,-41918.450000000004
96.8,-42010.2
96.9,-42102.05
97.0,-42194.0
97.1,-42286.04999999999
97.2,-42378.2
97.3,-42470.45
97.4,-42562.8
97.5,-42655.25
97.6,-42747.79999999999
97.7,-42840.450000000004
97.8,-42933.2
97.9,-43026.05000000001
98.0,-43119.0
98.1,-43212.049999999996
98.2,-43305.2
98.3,-43398.45
98.4,-43491.8
98.5,-43585.25
98.6,-43678.799999999996
98.7,-43772.450000000004
98.8,-43866.2
98.9,-43960.05
99.0,-44054.0
99.1,-44148.049999999996
99.2,-44242.200000000004
99.3,-44336.45
99.4,-44430.8
99.5,-44525.25
99.6,-44619.79999999999
99.7,-44714.45
99.8,-44809.2
99.9,-44904.05000000001
0.0,1.0
0.1,2.0500000000000003
0.2,3.0
0.30000000000000004,3.8500000000000005
0.4,4.6000000000000005
0.5,5.25
0.6000000000000001,5.800000000000001
0.7000000000000001,6.25
0.8,6.6
0.9,6.85
1.0,7.0
1.1,7.050000000000001
1.2,7.0
1.3,6.85
1.4,6.6
1.5,6.25
1.6,5.799999999999999
1.7000000000000002,5.25
1.8,4.599999999999998
1.9,3.849999999999998
0.0,1.0
0.1,5.95
0.2,10.8
0.30000000000000004,15.55
0.4,20.2
0.5,24.75
0.6000000000000001,29.200000000000003
0.7000000000000001,33.55
0.8,37.8
0.9,41.95
1.0,46.0
1.1,49.95
1.2,53.8
1.3,57.55
1.4,61.2
1.5,64.75
1.6,68.2
1.7000000000000002,71.55000000000001
1.8,74.8
1.9,77.95
2.0,81.0
2.1,83.95
2.2,86.80000000000001
2.3,89.54999999999998
2.4,92.2
2.5,94.75
2.6,97.19999999999999
2.7,99.55
2.8,101.80000000000001
2.9,103.95
3.0,106.0
3.1,107.94999999999999
3.2,109.79999999999998
3.3,111.55000000000001
3.4,113.2
3.5,114.75
3.6,116.19999999999999
3.7,117.55
3.8,118.8
3.9,119.95
4.0,121.0
4.1,121.94999999999997
4.2,122.8
4.3,123.55000000000001
4.4,124.20000000000002
4.5,124.75
4.6,125.19999999999999
4.7,125.54999999999998
4.8,125.80000000000001
4.9,125.95
5.0,126.0
5.1,125.94999999999999
5.2,125.79999999999998
5.3,125.55000000000001
5.4,125.19999999999999
5.5,124.75
5.6,124.20000000000002
5.7,123.54999999999998
5.8,122.80000000000001
5.9,121.94999999999999
6.0,121.0
6.1,119.95000000000005
6.2,118.79999999999998
6.3,117.55000000000001
6.4,116.19999999999996
6.5,114.75
6.6,113.20000000000002
6.7,111.55000000000001
6.8,109.80000000000001
6.9,107.94999999999996
7.0,106.0
7.1,103.95000000000002
7.2,101.79999999999995
7.3,99.55000000000001
7.4,97.19999999999999
7.5,94.75
7.6,92.19999999999999
7.7,89.54999999999995
7.8,86.80000000000001
7.9,83.94999999999999
8.0,81.0
8.1,77.94999999999999
8.2,74.79999999999995
8.3,71.55000000000001
8.4,68.19999999999999
8.5,64.75
8.6,61.200000000000045
8.7,57.55000000000001
8.8,53.80000000000001
